id,institution_name,institution_description
c68471b07e3e4cc280eeb4a5141b8760,Faaborg Museum,
f0c09515e45c4131a7f11604e1da037c,Danmarks Fotomuseum,
a8188e46faf54e73b99facd4edc93237,Den Hirschsprungske Samling,
f532910254b74bff8b201bf064d68844,Studijní a vědecká knihovna v Hradci Králové,
c2ee33ec2b2d46b7965a660bb796be3e,Muzeum Středního Pootaví Strakonice,
3984f2d3ad0f4c798e95c109553df164,Národní galerie Praha,
7d464c800b8344dea3803c21aca6e6f5,Náprstkovo muzeum,
7ae1c7a29ddd4878a830ecb646c0dd95,Přírodovědecké muzeum,
c42f2f31e8ac4648a0e67ef3313afcdb,Národní technické muzeum,
f4f74cfa1046477dbed4c14f8d8d89ce,Národní technická knihovna,
2abdba9f428448a2bbf123993e5dbb77,Poštovní muzeum,
ecfc3f5ff2154d6092d8412cb3ceff17,Severočeská vědecká knihovna,
a08f76f8f3cc43aaa89e45341bf822f0,Muzeum a galerie Mlejn,
e88081857f6b40b0bd31d9d7fb7cd7eb,Národní lékařská knihovna,
512f7d3cbda247918a1a4aaacb7a4083,Městská knihovna v Praze,
0adbc4d0e3fa4d77879c374c3d330364,Knihovna Antonína Švehly,
6ec33535f42c4484a7ca288ae0136bfa,"Κυπριακή Βιβλιοθήκη, Kypriakī́ Vivliothī́kī",
dca1ff06370b44a189ae72b0513ae018,Πανεπιστήμιο Νεάπολις Πάφος,
578427e268314dbe921cbdbae53a6c79,Moravská galerie v Brně,
942f1bc044ca40d6965269f693da5975,České muzeum hudby,
67ebac4b8c434f2fb285a71f5060b495,Knihovna Akademie věd České republiky,
217516c23c304a7abd945d9a980b5984,Moravská zemská knihovna v Brně,
ddd3c7f92718420cb980f2d3e296c33d,JIhočeská vědecká knihovna v Českých Budějovicích,
c89cdde54ba34489b7c96862eeaf9e34,Nacionalna i sveučilišna knjižnica u Zagrebu,
78bfd95b0e1e4c58b5b0a2bfdde4b8ea,Provincial Archives of Alberta,
095df9283ca142458b7776e1e8409959,Državnog arhiva u Zagrebu,
916cc28893ea4464b7d2ada3f2db5476,Hrvatska akademija znanosti i umjetnosti,
17aa135ff4b64cd2b19e5191d6053fc4,Muzej za umjetnost i obrt,
722eb4b0d4314affbea5697f49b2020a,Gradska knjižnica Rijeka,
9c83adb4299e4b39961ce5ba525d5bf6,Memoria Chilena,
578418cff093421399355861f611bdeb,UBC Library Digitization Centre,
d8a9967026fe4c41a15a7e3b8db10fc7,Biblioteca Nacional de Chile,
027543c630344ce6b6116d8d64164208,University of Victoria Libraries,
ec2b1f9386184ba9a857fcba3ac61827,Museo Nacional de Historia Natural de Chile,
ff67e167339d4a81b76e1718c5ad08f3,Library and Archives Canada,
04f068f18cdf46918351dba22c676b00,Congregation of Sisters of St. Joseph in Canada,
202952be579a4b4c88bef2c9e112529c,Deseronto Archives,
267d9f6608f14d7d9153172cbbb2aa51,Halifax Municipal Archives,
0ebf94e01f8f460f8747a3d7251f7040,Galt Museum & Archives ,
4a10dcd45fd647af82a2406e2bfb0b40,Huron County Museum & Historic Gaol,
7b75d91b0ddc4e19a054f2fc66b95e97,Dundas Museum & Archives,
035dd25a2d954edf8029c7cf611b24c7,Musée McCord,
19ba90f5eb394596a3ce9fd1bf46ae75,Hamilton Public Library,
0613223ef4ba461eaeac73b40f5c44b7,Регионална библиотека „ХРИСТО СМИРНЕНСКИ“ - Хасково,
7dac5bb57fb44857bba83cc63ad15fa6,Canada Aviation and Space Museum,
deb10447ff12489f884ed8fdeecac5c6,Archives of the Law Society of Ontario,
e29565a4f82f4ddbb7df634c4a792702,Canada Science and Technology Museum,
b7390420a2d947c0a4dc469339b9dd22,Canada Agriculture and Food Museum,
a4d11c7c4ecc431e9cebc4180fdb9c81,Cloyne Pioneer Museum and Archives,
20ff91b52408458681296d65c5c90bcc,Bibliothèque et Archives nationales du Québec (BAnQ),
13c8fac41c2f45d0872992d509ff168f,"Регионална библиотека ""Пенчо Славейков"" (Pencho Slaveykov Regional Library)",
fc2f83fba1e841d89bacbd38db6d6333,Doual'art,
a31fba6a213442a49eb2e2804c3dbcb0,Държавна агенция „Архиви,
9b80d06ae6a14f0a84d114860162d0ed,Институт за български език при БАН,
3257de27b60a470a859923227e77c03c,Институт за балканистика с център по тракология,
4b005a32a68f4bbfaeaa96992eb0b1cb,Национална библиотека „Св. св. Кирил и Методий“,
8afd75b0b7124cd5a4df4c29394f1d0c,Библиотека РОДИНА - Стара Загора,
ca27c2ded1654046abf56659800fb584,NALIS Foundation,
59fa05219b434ff280f8c06f7abf641c,"Регионална библиотека ""Дора Габе""",
1ee0909c1f82449dbd04d47183252fa3,Senado Federal do Brasil,
849bb634e0194aa7b29a0ada54f60588,Musica Brasilis,
134f7b34375e45d8922c6727efd895d5,Museu Paulista (Museu do Ipiranga),
0395dbc9fee2437f998029a776198dd8,Museu de Zoologia da Universidade de São Paulo,
4677c9b4abad4e249f96611382de0056,Museu de Anatomia Veterinária da Faculdade de Medicina Veterinária e Zootecnia da USP,
2754c0149daf4f8f9953adf8f5fc63c1,"Museu da Imigração, São Paulo",
918de567d281431a9e9a405bad3a10ff,Instituto Histórico e Geográfico de Vila Velha,
ff73272832894f3ea7795c7772b2082d,Galeria Homero Massena,
dce0d6e41b56420caf984a24a1b70aab,Raakvlak,
95dd32491bda4b639c26d0c5afe0ff4b,Vlaams Architectuurinstituut,
235dd79158834d0694171bb36bf36207,Universiteitsbibliotheek Gent,
33a5e883e7b742f89191df3e1612920e,Arquivo Público do Estado de São Paulo,
3baa66460e4549c2a4e8c6fc6fc1a245,Arquivo Nacional,
f34ae0ddbe22447d86e372a4ac372061,Letterenhuis,
6d32a075ca054935909bb3b95af22da3,Mu.ZEE,
818b072eefa5422292da52a0747f24b3,MoMu - Fashion Museum of Antwerp,
9b353c1f977a426fb732fa0fb8aa1c29,NAVIGO Nationaal Visserijmuseum,
d8e8b8a256fe4221b7bfd9e1879b5a6e,Museum Plantin-Moretus ,
dfdb679906fe44df814d14b8758dba18,Museum voor Schone Kunsten Gent (MSK),
b64925a5c86e40989a999e7cca3720c5,Plantentuin Meise,
ca86a2165db34e409fe444f5fa3ce1ee,Liberas (Het Liberaal Archief),
ea320a9521f44ff5b891bc3bfb6d50dd,KU Leuven,
5564a0e178564f4cb83a1eb99123fdb9,"Prentenkabinet, Universiteit Antwerpen",
e471a660395443f3b56786e052fb3953,Koninklijk Belgisch Instituut voor Natuurwetenschappen,
7986a8b971ba4a5583a4fd8664e5a707,Koninklijk Museum voor Schone Kunsten Antwerpen,
e1976ed4e6fc4f398a6e9a974bb63d17,KOERS Museum van de wielersport,
22ce004fe3064b31aaff12f7a975e4cc,Koninklijk Instituut voor het Kunstpatrimonium,
616dea235e174d2bbfbbcc9db07f2ddb,Horta Museum,
07c3edb9f8d94a07ba42b55207493a69,Industriemuseum,
62e4aeffbe284b86975d2ee5ed959642,Jakob Smitsmuseum,
bc2955473c78487fa21763f225c6dfa4,Koninklijke Bibliotheek van België,
1cd67a32fa3c46b78d34a92e84586362,King Baudouin Foundation,
9ab5e2a9622045d683f052464d315108,Gruuthuse Museum,
624b16af98e24e3ea058e67356a12c74,Wienbibliothek im Rathaus,
d9d4ff184845409593cf62081c851c8e,Groeningemuseum,
cc0605f3269b41aa817498bf4d6aae3e,FelixArchief,
c57951fc4708459b97f4730742788652,Agentschap Onroerend Erfgoed,
ad44483b3964400cafe71c17c86f0a54,Gallo-Romeins Museum,
41bc0e38bd59465ea8ad58721a236e8c,CIVA,
b7d5e45b69ae4cda8c915c175e47f61c,Cinémathèque Royale de Belgique,
013d366073144400b85a06da7eee474e,Collectie Herman Maes,
2b53f4cbbfcc41b3b55587c724c78f02,Centrum Agrarische Geschiedenis (CAG),
326149c822944d48aa6423a976b25a12,Naturhistorisches Museum Wien,
57f2e48d32534daba41d40ae70c992a5,Schaubetrieb Ofenkachelmanufaktur Erndt,
94a6421f32a74f1385c4e921df21b446,University of Graz,
f2661f2832d34c96856ae6360d107142,Stadtmuseum Alte Hofmühle Hollabrunn,
182c71a6ed6d4758bcf5b1b5c3b2a40e,Sammlung Andreas Gruber,
1afaa781fb074383a7393098f20d054d,Museum Retz,
69affcb2834842949b499fafcaa0a1cb,Österreichische Nationalbibliothek,
5c5d7bf5d519404a8d33858d343941a4,Universalmuseum Joanneum,
fb6c07ee94dd4db98ea6d3d92b926cc7,Österreichisches Filmmuseum,
2bd6c2f824c743fcbbead28d9ed0e88b,Österreichische Akademie der Wissenschaften,
af2bc9f1e11d4715bc9d338248b3f3b2,"Herbarium, Karl-Franzens-Universität Graz",
532d0f514f6b4e4aad8a63942f32808f,Museum moderner Kunst Stiftung Ludwig Wien,
808870dd5d084bd5af392c3b070bf065,Biologiezentrum der Oberösterreichischen Landesmuseen,
b0a813153e134e44b55be80a6af1335e,Akademie der bildenden Künste Wien,
2586d6fe3c62481e91f98d4e95d438dd,Museum für Dorfkultur Großengersdorf,
e83b8801ad114d1281412444fd545929,Albertina,
911b33b4d5b44b28902ba5267fab18ff,Institute for Botany - Herbarium WU,
80c73412e3e74a368ae9076acaf39a7a,University of Melbourne (Melbourne History Workshop),
04b8bddf417d427dbed1492a3fd72be1,Belvedere,
b723fc1410d64b029b73024df8fb6194,Geschichtliches Museum der Stadt St. Valentin,
f4fab95949d3489baefd27714d7a0020,State Library of New South Wales,
91c6acbabbfd448c8f39d51f9216bec7,Tasmanian Archives and State Library,
825dca6fc71f4dc8b87b9d07532476bc,State Library of Queensland,
c6dfbb7af20d41a79139192b0d85ff09,Trove Digital Library,
0f71209ccba94c9597541b9c88d84b52,New South Wales State Archives & Records,
21775c8921184dc8b612e1e8722fe7eb,State Library Victoria,
d1e0c815e70942fba434e799052ce679,Queensland State Archives,
daeb913ba03e461796e83ef45991052e,Queensland University of Technology Digital Collections,
c70328117c214c518ddf5f23dee062f4,Royal Australian Historical Society,
e0f03d5ab6b749719207268f3c64f42f,Australian National Maritime Museum,
a9edda9335b64e9c8c911a7048664550,Blue Mountains Library (Local Studies),
0c7a2b40c63a4758b3b6125aca7b7bd5,Australian War Memorial,
1373f7a55f6847c792562462ac26768f,Eyre Peninsula Railway Preservation Society,
f122d9c2306e4ddc814a829945066da8,Museum of Applied Arts and Sciences,
321fda0cf3594b8dbc48984e077c6188,Libraries Tasmania,
27edc2100a814bb1b7713622d61862bb,National Library of Australia,
320e64dcb7494ec6b7c6d9130fce9415,Libraries & Archives NT,
70a7d5be0b52472ead732b4ac375f212,Academia Argentina de Letras,
b9079c9eeace41d3b6519b84c2fd57c0,Archivo Histórico de la Provincia de Buenos Aires,
b34ad78c51854cf295c72496c40857a9,Biblioteca Feminaria,
617cc9a9a6954d7087c41d84039dc9bc,ABC Open Archives,
e32f51ddc5bc4a1b9662cc25725bd7da,Museo Casa Rosada,
e39acc54d5dd4300bc8364f00acc7350,Archivo General de la Nación Argentina,
c8e3e6d6dae04ccd82b2d4ee958ba33c,Museo Nacional de Bellas Artes,
789fff787ce148178e139a256d3df190,Biblioteca Nacional Aruba,
