"entry_id","institution","open_data_platform","open_data_volume"
"4ynOThuF4GHu9BTTnN8aek","Llyfrgell Genedlaethol Cymru, National Library of Wales","Art UK","862"
"dWuXsnstaFWMi5qu7sRsQ","Llyfrgell Genedlaethol Cymru, National Library of Wales","Own website","0"
"70jLXd3hKPOdqyNhwhAbex","National Brewery Heritage Trust","Europeana","3,414"
"1EkBgpnvFlB4a9r3UkZFFv","National Science and Media Museum","Flickr Commons","372"
"2D08imTgudYL3apD4rLMES","Museum of Hartlepool","Flickr Commons","338"
"67qyZ1N8GMuXaIOjL6uMHK","Natural History Museum","Europeana","2,453,966"
"2rUhSyXg6gLJFGUqyPwgOn","Natural History Museum","Wikimedia Commons","2,198"
"VWRuIufteYh9xJtAx2fld","Natural History Museum","Own website","85"
"7jRGJd7TqhSzJX4EpKZu4Y","Natural History Museum","Own website","5,863,088"
"1PZSOpb8NMBrTjrn4OxzyE","Newark Town Hall Museum and Art Gallery","Art UK","24"
"4C5GWHE9wHR0wwtxKNhQcq","Middlesbrough Town Hall","Art UK","9"
"6KGmVjsPY2QMbG7OlE7s5o","New College","Art UK","60"
"4QWSTbyGUTDRXsQmUYi2wz","National Library of Scotland","Wikimedia Commons","6,897"
"2EzelfkHScI1KvNMwccc3F","Mintlaw Discovery Centre","Art UK","130"
"2jAa79UaSTFd01JQQca7Y7","National Library of Scotland","Flickr Commons","2,313"
"1CAORpTKFBrRHbZJzdrz65","National Library of Scotland","Europeana","5,412"
"11Ib9BOhhEThZK4GGZvg8J","National Library of Scotland","Art UK","13"
"6F08qPcy1hnRXQRhnyLsVN","National Galleries of Scotland","Flickr Commons","260"
"5EL4cfhHugivl11zUgVjtz","Norfolk and Norwich University Hospital","Art UK","18"
"4fTDK0myIaenLHCOjclcoT","Newham Archives and Local Studies Library","Art UK","100"
"3I6frBOTsgULkYz2tuxvDX","North Ayrshire Heritage Centre","Art UK","32"
"7qBXnn6QnDf3Vh4uWNTwnk","Portable Antiquities Scheme","Own website","705,851"
"3kkRCgFdI7Fr97A2hFt4Kb","Newcastle University","Europeana","31"
"5vkBWwPePApZ4ovewUdmRh","Perth Museums and Galleries","Art UK","2"
"4qq1vnwnl3sQyw7f650CjS","Portico Library and Gallery","Art UK","2"
"2PmEmbuAk9JXMRQtapLkh9","Public Record Office of Northern Ireland","Flickr Commons","3,665"
"2c5vam9vQwSgnIEynuZylj","Newcastle Libraries","Flickr","8,474"
"5HMI7JHOlqyrbrJZmwVfNE","Northumberland Archives","Art UK","6"
"5MBmJ23ya1SgOuZLXjkNAT","Royal Pump Room","Wikimedia Commons","119"
"3nAPf2gvCGMLs1YWMf4AiW","Science Museum, London","Sketchfab","10"
"5S88HDQXTE2xJxnQTwS9sW","Royal Botanic Gardens, Kew","Europeana","573,995"
"1pA9cXaNpEWFl6En7LXOEW","Science Museum, London","Wikimedia Commons","840"
"4oBFIkjQhMzO4lOu4ZMXuh","Royal Photographic Society Collection at the Victoria and Albert Museum","Europeana","243"
"1DpNcr08CHX2B2U8j5VsCn","Royston & District Museum & Art Gallery","Art UK","44"
"2pgEtmEJSGN643AiFdkQo5","Scottish Maritime Museum","Sketchfab","44"
"4Kj60mRtvy1L9eJOeOqmH2","Royal Hampshire Regiment Museum","Art UK","1"
"5Kk84ys9xx4G8VsHKTPJhX","Royal Pavilion & Museums Trust, Brighton & Hove","Own website","0"
"lTkdxX5qTRtPWJ7ELLQyY","Royal Albert Memorial Museum and Art Gallery","Art UK","457"
"451cokC2hYIItePXNlJLNZ","Royal Watercolour Society","Art UK","212"
"35Z2ap1KNIy8QqhHMDH91z","Royal Albert Memorial Museum and Art Gallery","Wikimedia Commons","810"
"4qXdbcCLa6VLGy13u9ALFN","The Amelia","Europeana","1"
"4oAx1jPQE7Vnt4XT0xXt2J","The Museum of the Cumbraes, Garrison House","Art UK","9"
"2TvLRywl7XY1cGTNt6aaKM","The Laurels","Art UK","7"
"51kl4tpPNq11oMpks9d6Vq","The National Archives","Wikimedia Commons","6,211"
"1X6tDmpgiHlhkXVFrWDY0C","The New Art Gallery Walsall","Wikimedia Commons","33"
"21mwPRk5rcaDno9nooyyeB","Thackray Museum of Medicine","Art UK","1"
"4iTHnXRo9KDQAdzcU7A4PR","The National Archives","Flickr Commons","20,139"
"N0IV9BX3lrc9TrruO2Xj9","Tenby Town Council","Art UK","3"
"4fU5Zy6e3S4cBbXaeTMZWz","The Hepworth Wakefield","Art UK","1"
"6kYXjYnMvJ9L2v9NZInqI2","St Peter's College","Art UK","37"
"7fuxG1mXNNt3yo9Ypr50hW","Teignmouth Town Council","Art UK","9"
"5OUpeDw7hnz75rfH1GLe5r","The Ruskin Library and Research Centre","Europeana","125"
"6c2PQjImsxcFTt3CU1dtap","University of Cardiff Special Collections and Archives","Internet Archive","2,939"
"6BGmLC4Wk4WYVGKJAKjmOf","Thirlestane Castle","Art UK","103"
"61mHXSruejOaDY3gvCiLQ4","Trent Art Gallery","Wikimedia Commons","18"
"3JsXXD47Dg03FvkBBtt449","The Royal Collection Trust","Europeana","32"
"1ZvbjLMy6WAcRy28WAn9VP","The Tank Museum","Art UK","6"
"5pnjTSMa6wpBzlGNguNeWC","Toynbee Hall","Art UK","1"
"3yVTxjY5utdjIgXm4xYV9O","The Princess of Wales's Royal Regiment","Art UK","1"
"4fIGEYvH2eAEUAVwGWrepc","Tyne & Wear Archives & Museums","Flickr Commons","4,665"
"1OuTd6y5UNq7yzJeNETWXx","University of Aberdeen","Art UK","310"
"1SdeFrKUyPclRPuP42avt9","University of Southampton","Art UK","18"
"2QLfOhVKYX91bXf4gcqFfi","University of Edinburgh","Europeana","16,387"
"hv1X93h1qF48RPis5W0bi","University of Edinburgh","Wikimedia Commons","3,940"
"7K60ESBYw63AgQFX66xOPT","Victoria and Albert Museum","Europeana","74"
"2ApQxTZxRqmv2izanNMiDY","University of York","Art UK","2"
"xDsXfzhFgkOVQM08Kt4hx","University of Dundee Museum Collections","Sketchfab","10"
"7JoqfIsWNEhMEMIKdx1st3","University of Manchester","Art UK","23"
"1p6Ek763tKuhDBFj4CtIZs","University of Exeter Special Collections","Wikimedia Commons","85"
"6KzzniOg443HLwSoyGXTgc","University of Sussex","Art UK","3"
"R6ZyuOjGp6nyn2S3IFr7z","Wellcome Collection","Art UK","5,164"
"3Trog2rOjjtWMWWVMxclIT","Wellcome Collection","Europeana","86,760"
"2CMayDp2aKCD77w2K3IIQS","Wellcome Collection","Own website","103,039"
"14DCPJfpNhfdQEKAsn2ZOS","University of St Andrews","Own website","22,722"
"6Kkp0if1zFCsfJNVVNOt7r","York Army Museum","Art UK","15"
"4bPtfDPQGqRwarvuJdIl1f","Anacostia Community Museum","Own website","205"
"49hVKEj2E1SpKluFslSbm5","York Museums Trust","Own website","39,503"
"6CsFgVcUwhKvmHoLcL1gfN","American Numismatic Society","Own website","0"
"6uALJ96kR5FcGr4f4Y2M4F","York Museums Trust","Wikimedia Commons","645"
"6X1p1hHTcKB3DKobjJ1308","Albright-Knox","Own website","1,641"
"3pof3OXJA2Q1UmQH89Kz6g","American Aviation Historical Society","Flickr Commons","606"
"5sf2zyVFDhpVIN7d7RJeQL","Abilene Library Consortium","Wikimedia Commons","382,345"
"2wKRkbBg25qh52DEL49g1Y","York Museums Trust","Art UK","937"
"2TDbvOT7XHaYSA4vggfZtT","Abilene Public Library","Wikimedia Commons","63,257"
"evs414tVBHIkLzlMvNP45","Alamance County Public Libraries","Wikimedia Commons","6,738"
"6h7NAJhr6UaTf3cFnOD2P0","Abilene Christian University Library","Wikimedia Commons","383"
"6dnOuYd34ftN43QSSUBWvq","Barnes Foundation","Own website","2,234"
"3jznfqGWa5mf3Pjb15KWmL","Archives of American Art","Wikimedia Commons","1,156"
"1CZFLnI3et5905sVUm26cE","Archives of American Art","Own website","0"
"7bnHziB7LF9Q0VNujhPdlu","Arthur M. Sackler Gallery","Own website","4,569"
"6yZpIlNQJ05TutGUFDx9fA","Atlanta Public Library","Wikimedia Commons","5,325"
"2E2Buhtw5NtkNcCLZNcA3r","Archer Public Library","Wikimedia Commons","123"
"4nBqdeQNkAsYeI63tpaCzY","Appalachian State University","Wikimedia Commons","772"
"5EJx1hCHqZRiMi2biz7yvR","Augusta-Richmond County Public Library","Wikimedia Commons","2"
"2yNyIZKC5fGWekWFRnsW7d","Andrews Public Library","Wikimedia Commons","546"
"4fJxtSET2aAQCALbwzSq6l","Athens-Clarke County Library","Wikimedia Commons","164"
"2P9iL8gKDZ3e4WaDbuOGrk","Art Institute of Chicago","Own website","55,599"
"pnKuLab5j2anlhnUu9Wpk","Bicentennial City County Library","Wikimedia Commons","4,249"
"1E8mfw0g8LygNHh1lXuj04","Bastrop Public Library","Wikimedia Commons","11,970"
"1rGGKwXkNj3FyeFMVr6Uxp","Barton College","Wikimedia Commons","5,384"
"72KdLmte7KxdOEkqcQr9mX","Bonham Public Library","Wikimedia Commons","33,600"
"3jerqSF5BoVLflKLH3rGQC","Belmont Abbey College","Wikimedia Commons","2"
"7IdaZolTJLs4YKCUJK6cCF","Boston Public Library","Wikimedia Commons","51,101"
"6AjRlM7vOZLuvDod5SXEBy","Baylor County Free Library","Wikimedia Commons","4,327"
"4OMhgEbwYSPDVOsV0huaiK","Birmingham Museum of Art","Own website","0"
"bziKJ35oSmpnuJe3UPWae","Boonville Community Public Library","Wikimedia Commons","1,976"
"65CU9L72kUYRHwjzNCywm2","Boston Public Library","Own website","0"
"2rjjBrxq4VbY7JzzBCjCKX","Bennett College","Wikimedia Commons","3,239"
"2ZeBi7vzXpFJAmf1LjWkZo","Boyce Ditto Public Library","Wikimedia Commons","3,847"
"pNCgWHf9WpVlidJm5zGM6","Braswell Memorial Library","Wikimedia Commons","4,096"
"4vogAcHHePMKABMe9ueXZ0","Brevard College","Wikimedia Commons","3,756"
"1QAsJvq1af6J62Q1UbZQJq","Burke County Public Library","Wikimedia Commons","1,826"
"7191Ec7SBhjlWe3eAuzJ3E","Brooklyn Museum","Own website","39,503"
"1zI55CFIHMD8NVwrg6rJy4","Bowdoin College Museum of Art","Own website","4,695"
"3xXeEqz15dwdAssyExyuOO","Calhoun-Gordon County Library","Wikimedia Commons","10,203"
"71ZZF5rLPgbluaQIqW1gBr","Brevard Music Center","Wikimedia Commons","14"
"3uUHBuYcEIKFBXtw0D6XFz","Bowie Public Library","Wikimedia Commons","647"
"2MRcUUp8SkSGMERMXJVVMA","Cabarrus County Public Library","Wikimedia Commons","354"
"3DwoZsFi3lgkXvtf58VJbA","Camden Public Library","Flickr Commons","466"
"5fVlng4ku4vtTe9YnOpfL6","Catawba County Library","Wikimedia Commons","2"
"4GbOFmVVz9qEwLMovWXxjU","Center for Jewish History","Flickr Commons","1,914"
"1NvgSGr5JQqdXQzjqselIB","Carolinas Aviation Museum","Wikimedia Commons","3"
"5damAlQuuH8GzgT9KOg37T","Chapel Hill Historical Society","Wikimedia Commons","1,630"
"zMZMJnbX6IS4CBlNWpv7m","California Historical Society","Flickr Commons","751"
"2KRsK86OOlvWlEb7wFgxau","Carnegie Hall Archives","Own website","85,000"
"4SMC6xAnX548Ir8UG34jX9","Central Piedmont Community College","Wikimedia Commons","1,379"
"IPUYWfchy1rYPOZ0lKbcH","Campbell University","Wikimedia Commons","2,141"
"1aG4xwf7tb1caober90MwO","Carrollton Public Library","Wikimedia Commons","2,375"
"1eAFMp0oHoOFkIemkozwMC","Cleveland County Memorial Library","Wikimedia Commons","377"
"4ikLxHd8miOcY7UztPcqGN","Columbus Public Library","Wikimedia Commons","85"
"5Vp3itX3aMXM9A1UKtxgDb","Clarkesville Library","Wikimedia Commons","8"
"EFryHC1HsDj9y1Fl5P0M4","Charlotte Mecklenburg Library","Wikimedia Commons","11,608"
"2NBrDmDCUis7iqPxNYlYME","Chowan University","Wikimedia Commons","3,073"
"V9SKI1xtHVDhqqrcIUx6N","Clark Art Institute","Own website","2,700"
"6MzVh7oQC5wgi1A311sJBx","Chattahoochee Valley Regional Library System","Wikimedia Commons","202"
"5keKMnCV0tWM0U1qdLQ4gF","Cleveland Museum of Art","Own website","36,128"
"4dH3pVTx9nmhb7ZkEDzY2K","Coleman Public Library","Wikimedia Commons","7,340"
"5rUtNjLiOeiAn3mbkZthVX","City of Raleigh Museum","Wikimedia Commons","6"
"1ywo6dOR32NrnAm0qiou6M","Cuero Public Library","Wikimedia Commons","7,496"
"6D28QKxNeTjftF77uUXzlP","Cooper-Hewitt, National Design Museum","Own website","43,167"
"62vjz3VN0cWK5X6b7u5W8s","Davie County Public Library","Wikimedia Commons","1,203"
"TQwIo0KtLzeur6Xggtvw1","Davidson County Public Library System","Wikimedia Commons","3,383"
"681yV7wLzaGkj5MiPfNTPo","Cornell University Library","Own website","0"
"4NF801L5enksQl4rUfy7z5","Cooke County Library","Wikimedia Commons","19,685"
"m2VesDX63pZUnn0Qa9z2H","Cumberland County Public Library","Wikimedia Commons","1,265"
"CibaeQdSpKNcVVSB2RzG2","Cornell University Library","Flickr Commons","2,008"
"771Qp7373qovpXUo1cFCyM","Comanche Public Library","Wikimedia Commons","7,155"
"7MuiZj0tAxsDMzIfBxonwM","Davidson College","Wikimedia Commons","436"
"61qN0x015qDaq2GioDfYzm","Danbury Public Library","Wikimedia Commons","34"
"1mTFI0dzJF1qVROZIRNp3X","DC Public Library","Flickr Commons","276"
"1oxwCkcYRy8tYzq8Qa5GeE","Duke University Libraries","Wikimedia Commons","32,342"
"6AAcZXW2BftuVZ4yia3rsm","Duke University Libraries","Own website","61,316"
"CnlAGXh4Y5rFWUmvpwNTT","Detroit Institute of Arts","Own website","32,049"
"2CkL5sTaPmBJKUYkzCAPJl","Davison Art Center, Wesleyan University","Own website","7,422"
"5nHc8v2wHET1Vdsw1tV3qM","Durham County Library","Wikimedia Commons","2,328"
"50Jor1mkNXslQVdEliNC0m","Deaf Smith County Library","Wikimedia Commons","10,542"
"6Hl0VoqqOtbS3GEctVhijn","Delta County Public Library","Wikimedia Commons","7,446"
"7zv4Is9fbIDg4oYJNNJP0G","Dublin Public Library","Wikimedia Commons","12,855"
"4JpyNX8rzp9e5VHcynnF82","Duke University","Wikimedia Commons","4,198"
"4MQRnQiES55VxSVIiUgDSV","Denton Public Library","Wikimedia Commons","26,287"
"jVQYKF7aNSBZHwCgBKegN","Electra Public Library","Wikimedia Commons","1,765"
"2Nd2kg09mC50TFIYya6weH","Ed & Hazel Richmond Public Library","Wikimedia Commons","4,126"
"6HxAT0X9x17VkYGPScc30M","East Bend Public Library","Wikimedia Commons","1"
"2NAtwGUxTDVFqyg04qSXVZ","Elon University","Wikimedia Commons","1,859"
"1AuxpgFDlgM4wxrNo68H8O","Elizabeth City State University","Wikimedia Commons","1,366"
"6RwS6ROB3glEvZ5Ibsd4f9","Ernst Mayr Library of the Museum of Comparative Zoology","Own website","0"
"1Zd7u7K1YSesrAMg5FgMsg","East Carolina University","Wikimedia Commons","596"
"6I6d8FFzBcZF25rMDBZpms","Elkin Public Library","Wikimedia Commons","259"
"4UbKwNfh7nZqoVFX3wg2n6","Edgecombe Community College","Wikimedia Commons","2,369"
"7jOjTl0Dk9EXSQoA5JhDtt","Edgecombe County Memorial Library","Wikimedia Commons","5,204"
"2DUxpE9o7ppKtWomrOXUmF","Forsyth County Public Library","Wikimedia Commons","1,832"
"2GeLWWYxnBbzRyhmcKonqe","Friends of Oaxacan Folk Art (FOFA)","Wikimedia Commons","357"
"6qbXY5vIPm16RCcmYXl4na","Ferris Public Library","Wikimedia Commons","1,140"
"5rcs8BWMGitp6ozyAGORyD","Freer Gallery of Art","Own website","3,135"
"3BNhw8vw8tpckN0AElOQ0P","Fayetteville State University","Wikimedia Commons","939"
"6uhgy7oH5WniLh3KcsSBx4","Field Museum Library","Flickr Commons","1,692"
"CxQAy6shV0UtLe5GZULzR","Folger Shakespeare Library","Own website","0"
"1xbABMRrYMTIEblP80BhFh","Folger Shakespeare Library","Own website","0"
"5riTHaPJ9Wq0Dvth2Tw7V7","Fort Worth Public Library","Wikimedia Commons","8,030"
"6kHOq6NiR2cYSEiXBWBArU","Friench Simpson Memorial Library","Wikimedia Commons","12,721"
"76QWPaOXQaxxqkawVxKCFY","Farmville Public Library","Wikimedia Commons","1"
"36SeHcG9ss69YtUceRKDYo","Grand Rapids Public Museum","Own website","50,000"
"4O0jtk8mcIjZ7AzWutYoJE","Graham County Public Library","Wikimedia Commons","1,513"
"7odhM20a9WzpG83e0CRlMS","Gardner-Webb University","Wikimedia Commons","877"
"4GYRz4UOshUASxYLsmyTfe","Gerald R. Ford Presidential Library and Museum","Own website","0"
"70D1aYdtLx5yNuBdqHQCnk","Gaines County Library","Wikimedia Commons","1,339"
"sSYL3hTbN84J93wB13r9W","Geographicus","Wikimedia Commons","2,332"
"6rd1T4ppqpi75exj5iLb3R","George Eastman Museum","Flickr Commons","1,010"
"29N0CZ1cfxZIgZTWomzFEy","George Washington University","Wikimedia Commons","10"
"1i6dEtPCRuUVujRaZXb3sa","Gibbs Memorial Library","Wikimedia Commons","6,489"
"6tLxb5meJwyKTYbUv9cGJz","Gaston College","Wikimedia Commons","3,757"
"7pJVnvMes5C8C9ygDUmHv","Haywood County Public Library","Wikimedia Commons","18"
"3tVDM4klIQyyXPzNcNILku","Harnett County Public Library","Wikimedia Commons","7"
"3fX7NWFCohbhNWYR3ptk6X","Greensboro History Museum","Wikimedia Commons","9,621"
"4yfYLJAIo4zUaAXhVDEv0S","Granville County Public Library","Wikimedia Commons","5,718"
"7muDbNTkAbiIqpvu3ZjoQR","Greensboro College","Wikimedia Commons","3,390"
"7cK6UtHidJdCXxmy30XHyw","Greensboro Public Library","Wikimedia Commons","1,022"
"1RrWCLpxhDJkQ3bkQ2kg0O","Hammer Museum","Own website","2,975"
"5Ok7sbDiBUKVffjgaJeYZY","Harvard Library","Own website","0"
"7mv1JRVAU8JHSsc3sc3txO","Hall County Library System","Wikimedia Commons","186"
"6rjoA3sNY6LKNmi2JeATiC","Guilford College","Wikimedia Commons","11,208"
"zqBfhv639mqxP15CkW1zm","Hickory Public Library","Wikimedia Commons","79"
"1709pwedBD8ju0bPph279P","Hondo Public Library","Wikimedia Commons","6,891"
"c3hUUtafjaNJuJjt3tK50","Indiana Historical Society","Wikimedia Commons","13,828"
"swdIqUNvQ6PLPkvsq3m0m","Houston County Public Library","Wikimedia Commons","46"
"WuWtGrF9GR2eXIXCyQg74","Henderson County Public Library","Wikimedia Commons","2,409"
"OrKSEikMIYk38XaAYn0yb","Indiana State Library and Historical Bureau","Wikimedia Commons","225,023"
"20tJUK0dnVRmwdhphPRbSI","Hirshhorn Museum and Sculpture Garden","Own website","424"
"2dj69JENOVHfHF6AmmoOM9","Indianapolis Museum of Art at Newfields","Own website","10,501"
"hkntc1bXw0Wwu0ynbecGe","Higgins Public Library","Wikimedia Commons","2,262"
"2w8s1p2XlQQuKj5hH0Zvrc","Hemphill County Library","Wikimedia Commons","1,976"
"3KVghwFY3E41rHEIBnpY2I","Lena Armstrong Public Library","Wikimedia Commons","292"
"279Zgc64mBuxSv0AznpaPK","Levine Museum of the New South","Wikimedia Commons","384"
"3LsFlhuoSs0ilHjCmAp5zL","Kings Mountain Historical Museum","Wikimedia Commons","1,071"
"4N9dIRpYxx0ZxtoY0loBS1","Jewish Women’s Archive","Flickr Commons","81"
"1EGBzpEWK0eCnfo7HXxHay","Lampasas Public Library","Wikimedia Commons","22,103"
"3TDRu50gWYVnbHXespJvXI","J. Paul Getty Trust","Own website","152,550"
"5oqXnAdeOqbCLr53ZhuUAG","Liberty Public Library","Wikimedia Commons","958"
"58ZWWNc11Xw6UQAv34Zguu","J. Paul Getty Trust","Flickr Commons","72"
"3fSlBECXZtdTmvLaF2fK79","Keene Public Library and the Historical Society of Cheshire County","Flickr Commons","2,048"
"2q9oPPg3Jfde49txRSe9h5","Jacksonville Public Library","Wikimedia Commons","1,603"
"7eDJxoOvuQNTBSOhjysioV","J. Paul Getty Trust","Own website","88,120"
"7qQcdCVxLZ9qUOrnMyTrUM","Johnson C. Smith University","Wikimedia Commons","9,399"
"4CRbNs4OemjCzEFX8KV0wN","Library of Congress","Flickr Commons","43,010"
"5GAoJJWgTbo2sBxY2QJbmR","Library of Congress","Own website","2,000,000"
"5EbPOaGwiE4HmvKANU42Pg","Louisburg College","Wikimedia Commons","1,475"
"152YY6zXwgoIU3FensbtJd","Mennonite Church USA Archives","Flickr Commons","12,123"
"1wizOBEkBt9Lih1s07MhFO","Livingston Municipal Library","Wikimedia Commons","2,663"
"4m5RaqYZ5WCL6pHXOidRGS","McDowell County Public Library","Wikimedia Commons","1,071"
"22VPXi6EprNrNVu15m9kWG","Library of Virginia","Flickr Commons","1,258"
"5pPYUp9I3aBtPXEdYAoFXS","Library Company of Philadelphia","Flickr Commons","1,289"
"2OQuqVoDIICYhehLdDg1nK","Lucy Hill Patterson Memorial Library","Wikimedia Commons","9,251"
"6bcJPWK8xyjo2a87YagqVz","MBLWHOI Library","Own website","0"
"5bn4HxLvW91o9mfbda70tS","Los Angeles County Museum of Art","Own website","25,123"
"3QSccDO39mKAikC8xbPxU4","Mesquite Public Library","Wikimedia Commons","5,019"
"jKXpl5Ne9RmFw16MIhRfQ","Miami University Libraries","Flickr Commons","9,442"
"23zib585fjhUoAOXOlSs1g","Minneapolis Institute of Art","Own website","53,671"
"4WyCGNW18p8vVQG7YjMccs","Meredith College","Wikimedia Commons","3,858"
"2VwbM54Hy2XgPeZGecaB5z","Meridian Public Library","Wikimedia Commons","2,219"
"3oFs2z3CsJ8z0Cx5yg6f6E","Middle Georgia Archives","Wikimedia Commons","1"
"1zJjc0MpNaGOLIJYGVFJ5A","Missouri Botanical Garden, Peter H. Raven Library","Europeana","3,599"
"4IdGtXkgf9yzoeALaX9yIB","Mineola Memorial Library","Wikimedia Commons","1,938"
"15XIkANyXzYdIHKFhDBRbM","Metropolitan Museum of Art","Wikimedia Commons","388,934"
"3fg3cpZLqThQEmmENYHEz6","Methodist University","Wikimedia Commons","323"
"2fT0VAemKQCRVZG7zMJzsm","Metropolitan Museum of Art","Own website","492,000"
"3aoaDtC2IV2kBIt8Rt8yCz","Montgomery County Memorial Library","Wikimedia Commons","4,030"
"5aRk9xfK0p1jObm1BL8gfW","Museum of the Albemarle","Wikimedia Commons","145"
"2DfNHRNYOCEmyneFLtOYPN","Montreat College","Wikimedia Commons","242"
"1plcdrJ7YjZiqO8X0rUfkn","Missouri Historical Society","Own website","140,000"
"2K1R9TX4TavBG743JdieCl","Museum of Photographic Arts","Flickr Commons","940"
"mjmRR5JzTRSjV1lTxBMRC","Mount Airy Public Library","Wikimedia Commons","1"
"4ZIqecxUFQp6LcYCoDH1gU","Mitchell Community College","Wikimedia Commons","3,290"
"CLdpEpYuCtxucAxghJpt6","NASA","Own website","140,000"
"2KBTPvdjlioKhMDtGnjxLQ","National Air and Space Museum","Own website","986"
"1pXbjFUl4QMsLUA1AqgyCR","NASA","Flickr Commons","3,338"
"7ak60VAcrNg7GFEvZ9Xp8q","Mount Airy Museum of Regional History","Wikimedia Commons","7,666"
"3t8CeFuG3Hj9byfr1qI5jz","National Gallery of Art","Wikimedia Commons","58,660"
"Io62pWy8nhhIyHyAQ3o35","National Gallery of Art","Own website","54,939"
"54kWO1TEFFd0mYk6ePGABk","National Museum of the American Indian","Own website","180"
"1CALSYxaC1ExFwJu4dkJTr","National Museum of African Art","Own website","136"
"7AZISPDNC5r5mvFifEZymW","National Museum of African American History and Culture","Own website","2,494"
"5XbZ8W4BEAeD21O1QSuosd","National Museum of Natural History","Own website","3,839,772"
"4Yw189eDZClP0xV2mKlpV3","National Library of Medicine","Own website","97,354"
"SbDIjVmVF7VZqfiftv7oW","National Library of Medicine","Flickr Commons","3,076"
"1a0qLW5TVU0gfkoiOqd4KP","National Archives and Records Administration","Own website","0"
"7vhNPLvos8nOuI4oVF8PNi","National Portrait Gallery","Own website","10,700"
"pBWpYTgPEy0WXG4zAc4Aa","National Archives and Records Administration","Wikimedia Commons","1,524,814"
"6E3N0NrPy5lmDRMXolcuaU","National Postal Museum","Own website","3,526"
"10VilKJVDyl2eZfC1RcZOe","Nellie Pederson Civic Library","Wikimedia Commons","6,998"
"2UPcrsjfzG1o4dgf8BetHr","Newberry Library","Own website","42,410"
"79ZKx8kTTln6FVt0bfTiaq","New York Public Library","Own website","314,460"
"3atYGi9ns11AqBhsztaDft","North Carolina Agricultural and Technical State University","Wikimedia Commons","1,400"
"ggYbufHg6CUd2yDbmr8OH","Neuse Regional Library","Wikimedia Commons","442"
"6ObTpybR0SXbTQEHeJoCEs","New Bern-Craven County Public Library","Wikimedia Commons","3,746"
"1VAZnR0INcgj7alxHUxjPX","New York Public Library","Flickr Commons","2,525"
"4oBhPXtDMLdETHQpmmQuoi","North Carolina Central University","Wikimedia Commons","259"
"2ZwSoghgJ8Y0CojoRFKgO6","New York Botanical Garden, LuEsther T. Mertz Library","Europeana","8,799"
"6xHJpRHGFqcwe5ciG0ulkr","North Carolina Humanities Council","Wikimedia Commons","137"
"2hkqKm8OBHMFcJdE2p6eKg","Nesbitt Memorial Library","Wikimedia Commons","4,325"
"3mwk9lCjwOcyrAmjvkh8gs","North Carolina Wesleyan College","Wikimedia Commons","3,288"
"7eBnr3e4ygPMLjERvswj0l","Orange County Historical Museum","Wikimedia Commons","94"
"1QF25ZTp2vrnZbE9NYk6f0","Pasquotank County Library","Wikimedia Commons","263"
"465XtcH4y3ZUMwkvul94nO","Palestine Public Library","Wikimedia Commons","19,991"
"7AzHrQZUiXsqP0Q0WUlFEp","Oregon State University Special Collections & Archives","Flickr Commons","3,177"
"fKncPYvM4mQX9SIcgZilK","Outer Banks History Center","Wikimedia Commons","1,592"
"6uH1tKdTDAYPo43rJLiPWJ","Northeast Georgia Regional Library System","Wikimedia Commons","783"
"1nQWtkPtbsrxcLWKeknfxa","Paleontological Research Institution","Sketchfab","635"
"7rOu1LNce87LcDwTob9j2r","Olivia Raney Local History Library","Wikimedia Commons","4,216"
"1vMTuxvvBf2C1tAyjxYCfQ","Palacios Library","Wikimedia Commons","2,807"
"726zRrQ6iFITK94io5Eczu","Park County Local History Digital Archive, Colorado","Wikimedia Commons","317"
"6uCji5vYKvVzKdblmFitmq","Red River County Public Library","Wikimedia Commons","4,874"
"3Ol6ATZ2J2aeAiPS2WG04s","Penland School of Craft","Wikimedia Commons","1,235"
"kodQNhyZpJ7iK9XyiT9c7","Pender County Public Library","Wikimedia Commons","1"
"viL3xfmGWMGj04q1sVGNg","Randolph County Public Library","Wikimedia Commons","3,630"
"4AwRGTXz781HSYNz85AbLL","Portland Art Museum","Own website","13,095"
"19cL7b5Ji4otI8YXAT8BLt","Pine River Library","Wikimedia Commons","16"
"39oGVZ14pDb3lZFO5uz7jb","Reynolda House Museum of American Art","Wikimedia Commons","24"
"1RN6WBVCeYWFiclno9R2Tu","Rhode Island School of Design Museum","Own website","29,650"
"FEx9eFx0InboyFk6WE320","Queens University of Charlotte","Wikimedia Commons","3,513"
"4o9pUaqTFO1ErJoGm2Hp0L","Research Labs of Archaeology (UNC-CH)","Sketchfab","1,185"
"4xJjjpf0x7DSMJ4q9N9WuX","Saint Louis Art Museum","Own website","3,100"
"6u5R9R9VdGrwayn6d00zay","Sammy Brown Library","Wikimedia Commons","8,991"
"XLVN36THc9g21PkmkXQHb","Saint Mary's School","Wikimedia Commons","14,021"
"oaDb8VTdERifnVup8qFGZ","Salem Academy and College","Wikimedia Commons","12,331"
"1ZYPMEAiV0qTjgYpuEP19O","Rockingham Community College","Wikimedia Commons","1,257"
"2vtxaJuzVzmfwXEOdigL7C","Robersonville Public Library","Wikimedia Commons","989"
"7u07Y0FfLKU1hbIthIH9d3","Rosenberg Library","Wikimedia Commons","76,929"
